Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,59.51499938964844,60.273799896240234,57.81840133666992,58.310001373291016,58.310001373291016,6463000
2021-06-02,58.1510009765625,58.805999755859375,57.0099983215332,58.18899917602539,58.18899917602539,6689000
2021-06-03,57.500999450683594,57.84000015258789,56.28099822998047,56.79600143432617,56.79600143432617,5820000
2021-06-04,57.25699996948242,58.49100112915039,57.215999603271484,57.474998474121094,57.474998474121094,4894000
2021-06-07,57.400001525878906,60.24399948120117,56.69900131225586,59.98500061035156,59.98500061035156,6899000
2021-06-08,60.45399856567383,62.80419921875,60.27069854736328,60.48699951171875,60.48699951171875,10906000
2021-06-09,61.0,61.36600112915039,58.45000076293945,58.529998779296875,58.529998779296875,9337000
2021-06-10,58.5,59.16559982299805,57.529998779296875,59.027000427246094,59.027000427246094,8994000
2021-06-11,59.59299850463867,60.7599983215332,59.1609992980957,59.98099899291992,59.98099899291992,6114000
2021-06-14,60.64400100708008,61.55229949951172,59.96699905395508,60.15599822998047,60.15599822998047,6242000
2021-06-15,60.04800033569336,60.09400177001953,58.25,58.57600021362305,58.57600021362305,7733000
2021-06-16,58.5,60.099998474121094,57.75699996948242,59.02000045776367,59.02000045776367,8644000
2021-06-17,59.13999938964844,63.34000015258789,58.5099983215332,62.13999938964844,62.13999938964844,13050800
2021-06-18,61.810001373291016,62.70000076293945,60.029998779296875,60.880001068115234,60.880001068115234,8938200
2021-06-21,60.68000030517578,62.249000549316406,59.119998931884766,61.2599983215332,61.2599983215332,6057400
2021-06-22,60.869998931884766,64.77999877929688,60.79999923706055,64.5,64.5,6670700
2021-06-23,64.947998046875,65.9800033569336,63.66999816894531,65.38999938964844,65.38999938964844,5735600
2021-06-24,66.2300033569336,77.97000122070312,66.0,75.87999725341797,75.87999725341797,35328600
2021-06-25,75.7490005493164,78.69999694824219,74.11000061035156,76.0199966430664,76.0199966430664,12332600
2021-06-28,77.06999969482422,80.58999633789062,76.77999877929688,79.88999938964844,79.88999938964844,8575400
2021-06-29,79.5,81.25,78.68399810791016,79.97000122070312,79.97000122070312,5378900
2021-06-30,78.88999938964844,78.98999786376953,77.19000244140625,77.36000061035156,77.36000061035156,5376300
2021-07-01,77.16000366210938,77.6500015258789,75.63999938964844,76.68000030517578,76.68000030517578,4121200
2021-07-02,77.86000061035156,78.83000183105469,76.13999938964844,76.62000274658203,76.62000274658203,3093300
2021-07-06,76.87999725341797,77.78199768066406,75.36000061035156,76.55999755859375,76.55999755859375,3775500
2021-07-07,78.06999969482422,81.88999938964844,76.75,77.63999938964844,77.63999938964844,9143300
2021-07-08,74.56999969482422,77.56999969482422,73.19999694824219,76.11000061035156,76.11000061035156,6485900
2021-07-09,77.5199966430664,78.73999786376953,75.52899932861328,77.94999694824219,77.94999694824219,3663400
2021-07-12,78.55000305175781,79.41699981689453,76.42900085449219,77.8499984741211,77.8499984741211,3240500
2021-07-13,77.97000122070312,79.16999816894531,75.55999755859375,76.5,76.5,4259600
2021-07-14,77.44000244140625,78.22899627685547,73.44000244140625,73.62999725341797,73.62999725341797,4875500
2021-07-15,72.41000366210938,74.5999984741211,70.76000213623047,71.98999786376953,71.98999786376953,4643800
2021-07-16,72.86000061035156,72.86499786376953,69.36399841308594,70.62000274658203,70.62000274658203,5164500
2021-07-19,67.91999816894531,71.44999694824219,67.37000274658203,70.94000244140625,70.94000244140625,5635200
2021-07-20,71.69400024414062,73.83000183105469,69.33999633789062,73.0,73.0,4596600
2021-07-21,73.44000244140625,74.41000366210938,72.5,74.1500015258789,74.1500015258789,2759200
2021-07-22,74.70999908447266,75.30000305175781,72.62999725341797,74.11000061035156,74.11000061035156,2651200
2021-07-23,77.47000122070312,82.66000366210938,77.44999694824219,81.1500015258789,81.1500015258789,11687700
2021-07-26,80.06900024414062,81.90699768066406,78.76000213623047,81.44999694824219,81.44999694824219,4875700
2021-07-27,81.58000183105469,84.9800033569336,79.62999725341797,82.68000030517578,82.68000030517578,10167900
2021-07-28,83.19999694824219,86.1500015258789,82.8499984741211,85.55999755859375,85.55999755859375,6587500
2021-07-29,84.30000305175781,85.97000122070312,83.83000183105469,84.0999984741211,84.0999984741211,5015000
2021-07-30,82.5,83.8499984741211,81.75,81.91000366210938,81.91000366210938,5068500
2021-08-02,82.16000366210938,84.05999755859375,81.11000061035156,83.19000244140625,83.19000244140625,4491600
2021-08-03,83.0,84.61499786376953,81.7699966430664,83.16000366210938,83.16000366210938,2874800
2021-08-04,83.0,86.69000244140625,82.76000213623047,86.44000244140625,86.44000244140625,4350000
2021-08-05,84.80000305175781,86.26000213623047,83.05999755859375,83.37999725341797,83.37999725341797,4785700
2021-08-06,83.1500015258789,84.98999786376953,82.30999755859375,84.04000091552734,84.04000091552734,3496700
2021-08-09,82.56999969482422,83.87999725341797,78.25,81.31999969482422,81.31999969482422,8622000
2021-08-10,82.8499984741211,90.0,82.8499984741211,87.52999877929688,87.52999877929688,12900500
2021-08-11,86.30999755859375,86.66000366210938,81.45099639892578,82.4000015258789,82.4000015258789,6665700
2021-08-12,82.2699966430664,85.75,82.25,85.61000061035156,85.61000061035156,5309200
2021-08-13,85.0,85.0,80.77999877929688,80.91000366210938,80.91000366210938,5831000
2021-08-16,80.0979995727539,80.5,77.31999969482422,78.95999908447266,78.95999908447266,4698700
2021-08-17,78.5,79.69000244140625,77.93000030517578,79.26000213623047,79.26000213623047,3754600
2021-08-18,79.5199966430664,80.0,76.8499984741211,76.9000015258789,76.9000015258789,2683800
2021-08-19,75.68000030517578,77.55000305175781,75.13999938964844,75.79000091552734,75.79000091552734,2841700
2021-08-20,75.91999816894531,77.48999786376953,75.79000091552734,77.18000030517578,77.18000030517578,2148700
2021-08-23,77.66000366210938,79.7699966430664,77.66000366210938,79.38999938964844,79.38999938964844,2116700
2021-08-24,80.0999984741211,81.9800033569336,79.66000366210938,80.62000274658203,80.62000274658203,2766600
2021-08-25,80.7760009765625,80.98999786376953,79.5199966430664,80.05999755859375,80.05999755859375,1804900
2021-08-26,79.8499984741211,81.05000305175781,78.21800231933594,78.41999816894531,78.41999816894531,2024700
2021-08-27,79.18000030517578,80.9800033569336,78.80000305175781,80.58000183105469,80.58000183105469,2488800
2021-08-30,80.5999984741211,81.97000122070312,80.33999633789062,80.70999908447266,80.70999908447266,5011300
2021-08-31,80.12000274658203,81.0199966430664,79.16999816894531,80.05000305175781,80.05000305175781,2713200
2021-09-01,80.25,80.69999694824219,78.81999969482422,79.51000213623047,79.51000213623047,2523600
2021-09-02,79.93299865722656,80.0,77.69999694824219,78.0199966430664,78.0199966430664,2817800
2021-09-03,77.9800033569336,78.97899627685547,76.66000366210938,78.19999694824219,78.19999694824219,2415300
2021-09-07,78.44000244140625,78.44000244140625,75.09300231933594,75.27999877929688,75.27999877929688,3543600
2021-09-08,74.94999694824219,75.0199966430664,71.8499984741211,72.30000305175781,72.30000305175781,4783900
2021-09-09,72.13999938964844,73.5999984741211,71.1510009765625,72.81999969482422,72.81999969482422,3447700
2021-09-10,73.66000366210938,74.45999908447266,72.59300231933594,72.77999877929688,72.77999877929688,2616900
2021-09-13,72.3499984741211,72.38999938964844,69.30000305175781,71.19999694824219,71.19999694824219,4137200
2021-09-14,71.5,72.7300033569336,70.44999694824219,70.83000183105469,70.83000183105469,2881500
2021-09-15,70.5199966430664,71.0199966430664,69.19999694824219,70.81999969482422,70.81999969482422,3011300
2021-09-16,70.44999694824219,73.4000015258789,70.0999984741211,73.19999694824219,73.19999694824219,3244900
2021-09-17,73.11000061035156,74.0999984741211,71.87000274658203,72.58000183105469,72.58000183105469,4109200
2021-09-20,69.61000061035156,71.30999755859375,68.51000213623047,69.70999908447266,69.70999908447266,3316000
2021-09-21,70.47000122070312,72.73999786376953,70.30000305175781,72.13999938964844,72.13999938964844,2878800
2021-09-22,72.30000305175781,75.83000183105469,71.8499984741211,75.58000183105469,75.58000183105469,4015300
2021-09-23,76.62000274658203,77.2300033569336,75.73999786376953,76.4000015258789,76.4000015258789,2756000
2021-09-24,75.0999984741211,76.58999633789062,73.94000244140625,76.45999908447266,76.45999908447266,2252700
2021-09-27,75.72000122070312,75.94999694824219,74.38999938964844,75.79000091552734,75.79000091552734,2396100
2021-09-28,73.91000366210938,74.25,69.19999694824219,69.2699966430664,69.2699966430664,5598900
2021-09-29,70.69999694824219,70.98999786376953,67.70999908447266,67.80999755859375,67.80999755859375,3416800
2021-09-30,68.58000183105469,70.91000366210938,67.80000305175781,70.30000305175781,70.30000305175781,3745900
2021-10-01,70.02999877929688,70.76000213623047,68.69999694824219,70.41999816894531,70.41999816894531,1971900
2021-10-04,69.16000366210938,69.31999969482422,65.31999969482422,66.02999877929688,66.02999877929688,5402200
2021-10-05,66.83999633789062,68.38999938964844,66.5999984741211,67.5999984741211,67.5999984741211,2692900
2021-10-06,66.30000305175781,69.58999633789062,66.22000122070312,68.29000091552734,68.29000091552734,2604000
2021-10-07,69.51300048828125,71.06999969482422,69.44000244140625,70.41999816894531,70.41999816894531,2650200
2021-10-08,70.83000183105469,71.98500061035156,69.77999877929688,71.0,71.0,3481000
2021-10-11,70.5,72.19999694824219,70.11000061035156,70.72000122070312,70.72000122070312,2048800
2021-10-12,71.79000091552734,73.37000274658203,70.80999755859375,72.75,72.75,2702900
2021-10-13,73.38999938964844,75.94000244140625,73.38999938964844,75.72000122070312,75.72000122070312,3857600
2021-10-14,77.05000305175781,79.16999816894531,76.79000091552734,77.08999633789062,77.08999633789062,3545300
2021-10-15,77.41000366210938,78.94000244140625,76.06999969482422,78.45999908447266,78.45999908447266,2848500
2021-10-18,78.45999908447266,81.0999984741211,77.7699966430664,80.81999969482422,80.81999969482422,3106800
2021-10-19,81.16000366210938,82.72000122070312,80.55000305175781,81.41000366210938,81.41000366210938,2973800
2021-10-20,82.16500091552734,82.98999786376953,79.3499984741211,79.55999755859375,79.55999755859375,2523300
2021-10-21,79.16999816894531,81.38999938964844,78.65299987792969,81.05999755859375,81.05999755859375,2566100
2021-10-22,76.7300033569336,78.33999633789062,73.23999786376953,73.95999908447266,73.95999908447266,7445000
2021-10-25,74.16000366210938,76.6500015258789,73.87000274658203,76.11000061035156,76.11000061035156,3049700
2021-10-26,76.94999694824219,78.4000015258789,75.61000061035156,76.77999877929688,76.77999877929688,3023100
2021-10-27,76.5,77.69000244140625,73.0,73.05000305175781,73.05000305175781,3940100
2021-10-28,73.25,75.75,73.21499633789062,75.43000030517578,75.43000030517578,2337000
2021-10-29,74.58599853515625,76.04000091552734,74.08999633789062,74.91000366210938,74.91000366210938,2332800
2021-11-01,75.19499969482422,76.68000030517578,74.0999984741211,76.48999786376953,76.48999786376953,2631600
2021-11-02,76.05999755859375,76.3499984741211,73.04399871826172,75.04000091552734,75.04000091552734,3255100
2021-11-03,75.2699966430664,76.86000061035156,73.68000030517578,76.70999908447266,76.70999908447266,2718800
2021-11-04,75.66000366210938,75.66000366210938,71.25,72.43000030517578,72.43000030517578,5337800
2021-11-05,72.98999786376953,72.98999786376953,68.45999908447266,68.55000305175781,68.55000305175781,8531900
2021-11-08,84.30000305175781,89.76000213623047,80.70999908447266,88.75,88.75,31558100
2021-11-09,89.60700225830078,98.19999694824219,89.11399841308594,97.08999633789062,97.08999633789062,17242200
2021-11-10,91.98999786376953,95.87000274658203,87.28399658203125,88.66000366210938,88.66000366210938,10017900
2021-11-11,90.4000015258789,92.55999755859375,88.6500015258789,91.55000305175781,91.55000305175781,3865800
2021-11-12,93.69999694824219,100.58999633789062,93.5999984741211,100.33000183105469,100.33000183105469,12297800
2021-11-15,99.91000366210938,108.5199966430664,99.58000183105469,105.44999694824219,105.44999694824219,11751100
2021-11-16,104.72000122070312,111.81999969482422,104.20999908447266,111.63999938964844,111.63999938964844,8831300
2021-11-17,111.08999633789062,114.08999633789062,107.05000305175781,107.5,107.5,5411400
2021-11-18,108.29000091552734,110.3030014038086,104.0199966430664,105.47000122070312,105.47000122070312,5715700
2021-11-19,108.2300033569336,110.62999725341797,107.04000091552734,107.79000091552734,107.79000091552734,4363500
2021-11-22,107.30999755859375,107.79000091552734,98.70999908447266,103.2699966430664,103.2699966430664,8108100
2021-11-23,101.26000213623047,105.69000244140625,98.72000122070312,102.73999786376953,102.73999786376953,6011300
2021-11-24,102.22000122070312,106.45999908447266,100.86000061035156,106.20999908447266,106.20999908447266,5319800
2021-11-26,103.81999969482422,108.48999786376953,103.25,103.9800033569336,103.9800033569336,2548100
2021-11-29,105.22000122070312,108.19999694824219,103.0,107.05999755859375,107.05999755859375,3165000
2021-11-30,107.36299896240234,110.86699676513672,101.58999633789062,103.41999816894531,103.41999816894531,5772100
2021-12-01,105.1969985961914,105.85399627685547,94.43000030517578,95.22000122070312,95.22000122070312,5195100
2021-12-02,95.31700134277344,98.77999877929688,93.70999908447266,95.88999938964844,95.88999938964844,5205800
2021-12-03,95.69999694824219,95.75499725341797,88.18000030517578,89.51000213623047,89.51000213623047,6005400
2021-12-06,87.61000061035156,91.81999969482422,85.3499984741211,89.62999725341797,89.62999725341797,4806700
2021-12-07,94.3499984741211,97.58899688720703,94.19000244140625,95.72000122070312,95.72000122070312,3919400
2021-12-08,95.5199966430664,99.0,93.08000183105469,97.9000015258789,97.9000015258789,2607200
2021-12-09,97.62000274658203,99.49700164794922,93.8499984741211,94.51000213623047,94.51000213623047,2535500
2021-12-10,96.30000305175781,98.30500030517578,93.27200317382812,94.05999755859375,94.05999755859375,2640500
2021-12-13,94.41000366210938,95.20999908447266,90.62000274658203,92.5,92.5,3059500
2021-12-14,90.16000366210938,91.4000015258789,85.87999725341797,88.33000183105469,88.33000183105469,4165800
2021-12-15,88.4800033569336,92.16000366210938,84.41999816894531,91.43000030517578,91.43000030517578,4469100
2021-12-16,92.62000274658203,92.69999694824219,85.36000061035156,87.11000061035156,87.11000061035156,3559900
2021-12-17,84.51000213623047,90.18000030517578,84.19999694824219,89.98999786376953,89.98999786376953,4015800
2021-12-20,88.06999969482422,89.1500015258789,86.5,88.04000091552734,88.04000091552734,3936800
2021-12-21,91.4000015258789,93.75,88.87000274658203,93.52999877929688,93.52999877929688,4251100
2021-12-22,92.19999694824219,94.13999938964844,91.11000061035156,93.48999786376953,93.48999786376953,2401000
2021-12-23,94.31999969482422,96.62000274658203,92.30999755859375,96.05000305175781,96.05000305175781,3079200
2021-12-27,96.52999877929688,98.5999984741211,95.93000030517578,97.68000030517578,97.68000030517578,2118900
2021-12-28,98.21499633789062,98.21499633789062,94.0,94.79000091552734,94.79000091552734,1894200
2021-12-29,94.0719985961914,94.55000305175781,91.04000091552734,92.56999969482422,92.56999969482422,2085800
2021-12-30,92.11000061035156,95.55000305175781,91.80999755859375,94.2699966430664,94.2699966430664,2244800
2021-12-31,94.18000030517578,94.8499984741211,91.56999969482422,91.63999938964844,91.63999938964844,2294500
2022-01-03,92.66000366210938,93.26000213623047,88.2300033569336,90.11000061035156,90.11000061035156,3735200
2022-01-04,89.9800033569336,90.8499984741211,81.66999816894531,85.36000061035156,85.36000061035156,7467000
2022-01-05,83.5199966430664,84.4800033569336,78.25,79.63999938964844,79.63999938964844,6571000
2022-01-06,78.0,81.0,75.69999694824219,76.93000030517578,76.93000030517578,5358300
2022-01-07,78.0,82.4000015258789,77.41999816894531,78.94000244140625,78.94000244140625,6372500
2022-01-10,75.51000213623047,81.27999877929688,73.80000305175781,81.0,81.0,7083200
2022-01-11,80.34100341796875,85.8499984741211,78.75,84.87999725341797,84.87999725341797,6040000
2022-01-12,85.5199966430664,87.68000030517578,81.8010025024414,82.38999938964844,82.38999938964844,3478500
2022-01-13,82.48999786376953,82.59500122070312,75.70999908447266,75.76000213623047,75.76000213623047,4193100
2022-01-14,74.83000183105469,76.43000030517578,72.41999816894531,75.47000122070312,75.47000122070312,4789300
2022-01-18,72.81999969482422,74.88999938964844,70.27999877929688,71.0,71.0,5549900
2022-01-19,71.61000061035156,72.4800033569336,68.33999633789062,69.0,69.0,4991300
2022-01-20,70.18199920654297,72.33999633789062,67.41000366210938,67.7300033569336,67.7300033569336,3941400
2022-01-21,66.11000061035156,66.69000244140625,59.29999923706055,59.45000076293945,59.45000076293945,13187800
2022-01-24,56.31999969482422,65.48999786376953,55.04999923706055,65.33000183105469,65.33000183105469,15942100
2022-01-25,62.88999938964844,65.4800033569336,62.25,62.66999816894531,62.66999816894531,9275600
2022-01-26,66.58000183105469,66.98999786376953,60.36000061035156,61.459999084472656,61.459999084472656,9489300
2022-01-27,62.650001525878906,64.44999694824219,59.61000061035156,60.16999816894531,60.16999816894531,5788000
2022-01-28,60.88999938964844,64.0999984741211,57.81999969482422,63.599998474121094,63.599998474121094,6200000
