Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,257.70001220703125,262.8900146484375,253.04299926757812,257.5400085449219,257.5400085449219,2934400
2021-06-02,256.5299987792969,261.9700012207031,255.83999633789062,258.3500061035156,258.3500061035156,1507200
2021-06-03,256.1600036621094,257.6449890136719,248.60499572753906,249.60000610351562,249.60000610351562,2181400
2021-06-04,252.0,260.5249938964844,251.60000610351562,256.82000732421875,256.82000732421875,1953400
2021-06-07,256.3800048828125,258.0,253.1999969482422,257.32000732421875,257.32000732421875,1987900
2021-06-08,260.0,270.0,256.8800048828125,264.1000061035156,264.1000061035156,3611200
2021-06-09,265.0,269.7300109863281,262.22601318359375,263.0799865722656,263.0799865722656,2201900
2021-06-10,268.5,272.5,266.2099914550781,271.1199951171875,271.1199951171875,3428900
2021-06-11,272.0,278.5199890136719,270.17999267578125,277.69000244140625,277.69000244140625,3048500
2021-06-14,278.8800048828125,282.760009765625,275.1400146484375,277.07000732421875,277.07000732421875,2801000
2021-06-15,280.0,280.0,264.3699951171875,271.19000244140625,271.19000244140625,2872200
2021-06-16,270.6700134277344,276.94000244140625,269.1300048828125,274.7799987792969,274.7799987792969,2350600
2021-06-17,273.19000244140625,285.3900146484375,273.0,283.239990234375,283.239990234375,4189400
2021-06-18,284.6000061035156,286.6000061035156,280.0,282.489990234375,282.489990234375,2529900
2021-06-21,279.0299987792969,281.79998779296875,272.94000244140625,281.05999755859375,281.05999755859375,1721600
2021-06-22,281.0,282.79998779296875,276.0199890136719,280.8699951171875,280.8699951171875,1666800
2021-06-23,283.5,286.0,279.6600036621094,280.8800048828125,280.8800048828125,2797100
2021-06-24,285.7200012207031,297.75,284.04998779296875,289.4200134277344,289.4200134277344,4060600
2021-06-25,290.010009765625,292.6499938964844,282.8500061035156,283.3500061035156,283.3500061035156,3565600
2021-06-28,284.5400085449219,287.80999755859375,281.1199951171875,281.1199951171875,281.1199951171875,2475200
2021-06-29,282.0,287.3900146484375,276.5090026855469,287.19000244140625,287.19000244140625,3092200
2021-06-30,288.0199890136719,289.9800109863281,274.44000244140625,274.6000061035156,274.6000061035156,4929500
2021-07-01,274.6000061035156,278.9800109863281,269.7699890136719,272.30999755859375,272.30999755859375,2946300
2021-07-02,273.9100036621094,279.6499938964844,273.010009765625,273.70001220703125,273.70001220703125,1873300
2021-07-06,275.0,279.2300109863281,271.55999755859375,275.67999267578125,275.67999267578125,2522900
2021-07-07,276.25,277.20001220703125,264.3599853515625,267.8599853515625,267.8599853515625,2792000
2021-07-08,254.80999755859375,268.5799865722656,253.02999877929688,267.0,267.0,3079900
2021-07-09,268.3800048828125,278.1199951171875,267.9200134277344,275.70001220703125,275.70001220703125,1969900
2021-07-12,277.9200134277344,281.45001220703125,272.6000061035156,275.8599853515625,275.8599853515625,1098900
2021-07-13,278.7300109863281,286.6000061035156,276.239990234375,280.94000244140625,280.94000244140625,2129600
2021-07-14,285.0,288.42498779296875,274.2200012207031,275.5799865722656,275.5799865722656,1910700
2021-07-15,272.20001220703125,276.8399963378906,264.9599914550781,268.8299865722656,268.8299865722656,2111600
2021-07-16,271.3699951171875,271.8699951171875,264.5199890136719,267.6000061035156,267.6000061035156,1517600
2021-07-19,260.1300048828125,274.6700134277344,260.0,272.8399963378906,272.8399963378906,1842700
